suburb,state,postcode,lat,lng,label
Glenormiston South,VIC,3265,-38.21,143.01,"Glenormiston South, VIC 3265"
Glenpatrick,VIC,3469,-37.18,143.25,"Glenpatrick, VIC 3469"
Glenrowan,VIC,3675,-36.27,146.13,"Glenrowan, VIC 3675"
Glenrowan West,VIC,3675,-36.27,146.13,"Glenrowan West, VIC 3675"
Glenroy,VIC,3046,-37.7,144.92,"Glenroy, VIC 3046"
Glenthompson,VIC,3293,-37.64,142.55,"Glenthompson, VIC 3293"
Glomar Beach,VIC,3851,-38.04,147.08,"Glomar Beach, VIC 3851"
Gnarwarre,VIC,3221,-37.9,144.25,"Gnarwarre, VIC 3221"
Gnotuk,VIC,3260,-38.13,143.1,"Gnotuk, VIC 3260"
Gobarup,VIC,3559,-36.53,144.6,"Gobarup, VIC 3559"
Gobur,VIC,3719,-37.01,145.62,"Gobur, VIC 3719"
Golden Beach,VIC,3851,-38.04,147.08,"Golden Beach, VIC 3851"
Golden Gully,VIC,3555,-36.83,144.23,"Golden Gully, VIC 3555"
Golden Point,VIC,3350,-37.56,143.82,"Golden Point, VIC 3350"
Golden Point,VIC,3451,-37.03,144.24,"Golden Point, VIC 3451"
Golden Point,VIC,3465,-37.07,143.68,"Golden Point, VIC 3465"
Golden Square,VIC,3555,-36.83,144.23,"Golden Square, VIC 3555"
Goldie,VIC,3435,-37.19,144.69,"Goldie, VIC 3435"
Goldsborough,VIC,3472,-36.92,143.76,"Goldsborough, VIC 3472"
Gong Gong,VIC,3352,-37.38,143.67,"Gong Gong, VIC 3352"
Gonn Crossing,VIC,3579,-35.88,143.87,"Gonn Crossing, VIC 3579"
Goomalibee,VIC,3673,-36.43,145.89,"Goomalibee, VIC 3673"
Goon Nure,VIC,3875,-37.83,147.63,"Goon Nure, VIC 3875"
Goongerah,VIC,3888,-37.15,148.88,"Goongerah, VIC 3888"
Gooram,VIC,3666,-36.71,145.64,"Gooram, VIC 3666"
Gooramadda,VIC,3685,-36.1,146.22,"Gooramadda, VIC 3685"
Goorambat,VIC,3725,-36.32,145.8,"Goorambat, VIC 3725"
Goornong,VIC,3557,-36.65,144.51,"Goornong, VIC 3557"
Gorae,VIC,3305,-38.27,141.65,"Gorae, VIC 3305"
Gorae West,VIC,3305,-38.27,141.65,"Gorae West, VIC 3305"
Gordon,VIC,3345,-37.59,144.1,"Gordon, VIC 3345"
Gormandale,VIC,3873,-38.29,146.72,"Gormandale, VIC 3873"
Goroke,VIC,3412,-36.75,141.47,"Goroke, VIC 3412"
Goschen,VIC,3585,-35.42,143.59,"Goschen, VIC 3585"
Goughs Bay,VIC,3723,-36.89,146.26,"Goughs Bay, VIC 3723"
Goulburn Weir,VIC,3608,-36.7,145.03,"Goulburn Weir, VIC 3608"
Gowanbrae,VIC,3043,-37.69,144.88,"Gowanbrae, VIC 3043"
Gowanford,VIC,3544,-35.51,143.2,"Gowanford, VIC 3544"
Gowangardie,VIC,3669,-36.7,145.77,"Gowangardie, VIC 3669"
Grahamvale,VIC,3631,-36.54,145.36,"Grahamvale, VIC 3631"
Grampians,VIC,3314,-37.59,141.94,"Grampians, VIC 3314"
Grand Ridge,VIC,3870,-38.38,146.28,"Grand Ridge, VIC 3870"
Granite Flat,VIC,3525,-36.27,143.43,"Granite Flat, VIC 3525"
Granite Rock,VIC,3875,-37.83,147.63,"Granite Rock, VIC 3875"
Grantville,VIC,3984,-38.32,145.54,"Grantville, VIC 3984"
Granya,VIC,3701,-36.53,147.5,"Granya, VIC 3701"
Grass Flat,VIC,3409,-36.78,141.76,"Grass Flat, VIC 3409"
Grassdale,VIC,3302,-37.86,141.79,"Grassdale, VIC 3302"
Grassmere,VIC,3281,-38.33,142.51,"Grassmere, VIC 3281"
Graytown,VIC,3608,-36.7,145.03,"Graytown, VIC 3608"
Great Southern,VIC,3685,-36.1,146.22,"Great Southern, VIC 3685"
Gredgwin,VIC,3537,-36.01,143.67,"Gredgwin, VIC 3537"
Green Gully,VIC,3462,-37.11,144.1,"Green Gully, VIC 3462"
Greendale,VIC,3341,-37.52,144.31,"Greendale, VIC 3341"
Greenhill,VIC,3444,-37.09,144.51,"Greenhill, VIC 3444"
Greens Creek,VIC,3387,-36.67,142.87,"Greens Creek, VIC 3387"
Greensborough,VIC,3088,-37.71,145.12,"Greensborough, VIC 3088"
Greenvale,VIC,3059,-37.64,144.89,"Greenvale, VIC 3059"
Greenwald,VIC,3304,-38.15,141.97,"Greenwald, VIC 3304"
Grenville,VIC,3352,-37.38,143.67,"Grenville, VIC 3352"
Greta,VIC,3675,-36.27,146.13,"Greta, VIC 3675"
Greta South,VIC,3675,-36.27,146.13,"Greta South, VIC 3675"
Greta West,VIC,3675,-36.27,146.13,"Greta West, VIC 3675"
Greythorn,VIC,3104,-37.79,145.07,"Greythorn, VIC 3104"
Gringegalgona,VIC,3315,-37.44,141.76,"Gringegalgona, VIC 3315"
Gritjurk,VIC,3315,-37.44,141.76,"Gritjurk, VIC 3315"
Grovedale,VIC,3216,-38.18,144.34,"Grovedale, VIC 3216"
Grovedale East,VIC,3216,-38.18,144.34,"Grovedale East, VIC 3216"
Gruyere,VIC,3770,-37.72,145.38,"Gruyere, VIC 3770"
Guildford,VIC,3451,-37.03,144.24,"Guildford, VIC 3451"
Gunbower,VIC,3566,-35.96,144.37,"Gunbower, VIC 3566"
Gundowring,VIC,3691,-36.28,146.91,"Gundowring, VIC 3691"
Gunyah,VIC,3960,-38.67,146.27,"Gunyah, VIC 3960"
Guys Forest,VIC,3709,-36.05,147.56,"Guys Forest, VIC 3709"
Guys Hill,VIC,3807,-38.05,145.37,"Guys Hill, VIC 3807"
Gymbowen,VIC,3401,-36.46,142.31,"Gymbowen, VIC 3401"
Haddon,VIC,3351,-37.77,143.68,"Haddon, VIC 3351"
Hadfield,VIC,3046,-37.7,144.92,"Hadfield, VIC 3046"
Hallam,VIC,3803,-38.0,145.27,"Hallam, VIC 3803"
Hallora,VIC,3818,-38.24,145.78,"Hallora, VIC 3818"
Halls Gap,VIC,3381,-36.94,143.21,"Halls Gap, VIC 3381"
Hallston,VIC,3953,-38.41,146.07,"Hallston, VIC 3953"
Hamilton,VIC,3300,-37.88,141.96,"Hamilton, VIC 3300"
Hamlyn Heights,VIC,3215,-38.11,144.33,"Hamlyn Heights, VIC 3215"
Hampton,VIC,3188,-37.93,145.03,"Hampton, VIC 3188"
Hampton East,VIC,3188,-37.93,145.03,"Hampton East, VIC 3188"
Hampton North,VIC,3188,-37.93,145.03,"Hampton North, VIC 3188"
Hampton Park,VIC,3976,-38.03,145.27,"Hampton Park, VIC 3976"
Hansonville,VIC,3675,-36.27,146.13,"Hansonville, VIC 3675"
Happy Valley,VIC,3360,-37.69,143.56,"Happy Valley, VIC 3360"
Happy Valley,VIC,3549,-34.85,142.83,"Happy Valley, VIC 3549"
Harcourt,VIC,3453,-37.0,144.26,"Harcourt, VIC 3453"
Harcourt North,VIC,3453,-37.0,144.26,"Harcourt North, VIC 3453"
Harkaway,VIC,3806,-38.03,145.34,"Harkaway, VIC 3806"
Harmers Haven,VIC,3995,-38.53,145.45,"Harmers Haven, VIC 3995"
Harrietville,VIC,3741,-36.73,146.96,"Harrietville, VIC 3741"
Harrow,VIC,3317,-37.12,141.6,"Harrow, VIC 3317"
Harston,VIC,3616,-36.42,145.07,"Harston, VIC 3616"
Hartwell,VIC,3124,-37.82,145.06,"Hartwell, VIC 3124"
Hastings,VIC,3915,-38.31,145.19,"Hastings, VIC 3915"
Hattah,VIC,3501,-34.85,142.33,"Hattah, VIC 3501"
Havelock,VIC,3465,-37.07,143.68,"Havelock, VIC 3465"
Haven,VIC,3401,-36.46,142.31,"Haven, VIC 3401"
Havilah,VIC,3737,-36.98,146.78,"Havilah, VIC 3737"
Hawkesdale,VIC,3287,-38.11,142.32,"Hawkesdale, VIC 3287"
Hawkhurst,VIC,3862,-37.57,147.19,"Hawkhurst, VIC 3862"
Hawksburn,VIC,3142,-37.84,145.0,"Hawksburn, VIC 3142"
Hawthorn,VIC,3122,-37.84,145.05,"Hawthorn, VIC 3122"
Hawthorn East,VIC,3123,-37.83,145.04,"Hawthorn East, VIC 3123"
Hawthorn North,VIC,3122,-37.84,145.05,"Hawthorn North, VIC 3122"
Hawthorn West,VIC,3122,-37.84,145.05,"Hawthorn West, VIC 3122"
Haydens Bog,VIC,3888,-37.15,148.88,"Haydens Bog, VIC 3888"
Hazel Park,VIC,3966,-38.58,146.45,"Hazel Park, VIC 3966"
Hazeldene,VIC,3658,-37.2,145.05,"Hazeldene, VIC 3658"
Hazelwood,VIC,3840,-38.28,146.32,"Hazelwood, VIC 3840"
Hazelwood North,VIC,3840,-38.28,146.32,"Hazelwood North, VIC 3840"
Hazelwood South,VIC,3840,-38.28,146.32,"Hazelwood South, VIC 3840"
Healesville,VIC,3777,-37.69,145.54,"Healesville, VIC 3777"
Healesville Main Street,VIC,3777,-37.69,145.54,"Healesville Main Street, VIC 3777"
Heath Hill,VIC,3981,-38.18,145.57,"Heath Hill, VIC 3981"
Heathcote,VIC,3523,-36.94,144.73,"Heathcote, VIC 3523"
Heathcote Junction,VIC,3758,-37.38,145.03,"Heathcote Junction, VIC 3758"
Heathcote South,VIC,3523,-36.94,144.73,"Heathcote South, VIC 3523"
Heatherton,VIC,3202,-37.97,145.21,"Heatherton, VIC 3202"
Heathmere,VIC,3305,-38.27,141.65,"Heathmere, VIC 3305"
Heathmont,VIC,3135,-37.82,145.25,"Heathmont, VIC 3135"
Heathwood,VIC,3134,-37.81,145.23,"Heathwood, VIC 3134"
Hedley,VIC,3967,-37.69,144.96,"Hedley, VIC 3967"
Heidelberg,VIC,3084,-37.74,145.09,"Heidelberg, VIC 3084"
Heidelberg Heights,VIC,3081,-37.75,145.05,"Heidelberg Heights, VIC 3081"
Heidelberg Rgh,VIC,3081,-37.75,145.05,"Heidelberg Rgh, VIC 3081"
Heidelberg West,VIC,3081,-37.75,145.05,"Heidelberg West, VIC 3081"
Hensley Park,VIC,3301,-37.7,141.93,"Hensley Park, VIC 3301"
Henty,VIC,3312,-37.64,141.37,"Henty, VIC 3312"
Hepburn,VIC,3461,-37.39,144.22,"Hepburn, VIC 3461"
Hepburn Springs,VIC,3461,-37.39,144.22,"Hepburn Springs, VIC 3461"
Herne Hill,VIC,3218,-38.14,144.35,"Herne Hill, VIC 3218"
Hernes Oak,VIC,3825,-37.7,146.36,"Hernes Oak, VIC 3825"
Hesket,VIC,3442,-37.39,144.45,"Hesket, VIC 3442"
Hesse,VIC,3321,-38.11,143.86,"Hesse, VIC 3321"
Hexham,VIC,3273,-38.06,142.61,"Hexham, VIC 3273"
Heyfield,VIC,3858,-37.97,146.69,"Heyfield, VIC 3858"
Heytesbury Lower,VIC,3268,-38.42,142.86,"Heytesbury Lower, VIC 3268"
Heywood,VIC,3304,-38.15,141.97,"Heywood, VIC 3304"
Hiamdale,VIC,3847,-38.26,146.75,"Hiamdale, VIC 3847"
Hiawatha,VIC,3971,-38.61,146.67,"Hiawatha, VIC 3971"
High Camp,VIC,3764,-37.31,144.89,"High Camp, VIC 3764"
Highett,VIC,3190,-37.95,145.03,"Highett, VIC 3190"
Highlands,VIC,3660,-37.09,145.5,"Highlands, VIC 3660"
Highpoint City,VIC,3032,-37.78,144.92,"Highpoint City, VIC 3032"
Highton,VIC,3216,-38.18,144.34,"Highton, VIC 3216"
Hilgay,VIC,3315,-37.44,141.76,"Hilgay, VIC 3315"
Hill End,VIC,3825,-37.7,146.36,"Hill End, VIC 3825"
Hillcrest,VIC,3351,-37.77,143.68,"Hillcrest, VIC 3351"
Hilldene,VIC,3660,-37.09,145.5,"Hilldene, VIC 3660"
Hillside,VIC,3037,-37.72,144.78,"Hillside, VIC 3037"
Hillside,VIC,3875,-37.83,147.63,"Hillside, VIC 3875"
Hinnomunjie,VIC,3898,-37.02,147.47,"Hinnomunjie, VIC 3898"
Hoddles Creek,VIC,3139,-37.8,145.54,"Hoddles Creek, VIC 3139"
Hollands Landing,VIC,3862,-37.57,147.19,"Hollands Landing, VIC 3862"
Holmesglen,VIC,3148,-37.89,145.08,"Holmesglen, VIC 3148"
Homebush,VIC,3465,-37.07,143.68,"Homebush, VIC 3465"
Homerton,VIC,3304,-38.15,141.97,"Homerton, VIC 3304"
Homewood,VIC,3717,-37.34,145.29,"Homewood, VIC 3717"
Hopetoun,VIC,3396,-35.73,142.36,"Hopetoun, VIC 3396"
Hopetoun Gardens,VIC,3162,-37.88,145.03,"Hopetoun Gardens, VIC 3162"
Hopetoun Park,VIC,3340,-37.68,144.44,"Hopetoun Park, VIC 3340"
Hoppers Crossing,VIC,3029,-37.88,144.7,"Hoppers Crossing, VIC 3029"
Hordern Vale,VIC,3238,-38.78,143.43,"Hordern Vale, VIC 3238"
Horfield,VIC,3567,-35.89,144.24,"Horfield, VIC 3567"
Horsham,VIC,3400,-36.71,142.2,"Horsham, VIC 3400"
Hotham Heights,VIC,3741,-36.73,146.96,"Hotham Heights, VIC 3741"
Hotham Hill,VIC,3051,-37.91,145.06,"Hotham Hill, VIC 3051"
Hotspur,VIC,3303,-38.03,141.81,"Hotspur, VIC 3303"
Houston,VIC,3128,-37.82,145.12,"Houston, VIC 3128"
Howes Creek,VIC,3723,-36.89,146.26,"Howes Creek, VIC 3723"
Howitt Plains,VIC,3858,-37.97,146.69,"Howitt Plains, VIC 3858"
Howqua,VIC,3723,-36.89,146.26,"Howqua, VIC 3723"
Howqua Hills,VIC,3723,-36.89,146.26,"Howqua Hills, VIC 3723"
Howqua Inlet,VIC,3723,-36.89,146.26,"Howqua Inlet, VIC 3723"
Hughesdale,VIC,3166,-37.9,145.08,"Hughesdale, VIC 3166"
Humevale,VIC,3757,-37.45,145.11,"Humevale, VIC 3757"
Hunter,VIC,3558,-36.49,144.71,"Hunter, VIC 3558"
Hunterston,VIC,3971,-38.61,146.67,"Hunterston, VIC 3971"
Huntingdale,VIC,3166,-37.9,145.08,"Huntingdale, VIC 3166"
Huntly,VIC,3551,-36.69,143.87,"Huntly, VIC 3551"
Huntly North,VIC,3551,-36.69,143.87,"Huntly North, VIC 3551"
Huon,VIC,3695,-36.3,147.14,"Huon, VIC 3695"
Huon Creek,VIC,3691,-36.28,146.91,"Huon Creek, VIC 3691"
Hurstbridge,VIC,3099,-37.59,145.22,"Hurstbridge, VIC 3099"
Icy Creek,VIC,3833,-37.84,145.85,"Icy Creek, VIC 3833"
Iguana Creek,VIC,3875,-37.83,147.63,"Iguana Creek, VIC 3875"
Illabarook,VIC,3351,-37.77,143.68,"Illabarook, VIC 3351"
Illawarra,VIC,3381,-36.94,143.21,"Illawarra, VIC 3381"
Illowa,VIC,3282,-38.33,142.41,"Illowa, VIC 3282"
Indented Head,VIC,3223,-38.14,144.71,"Indented Head, VIC 3223"
Indigo Valley,VIC,3688,-36.11,146.67,"Indigo Valley, VIC 3688"
Inglewood,VIC,3517,-36.3,143.92,"Inglewood, VIC 3517"
Ingliston,VIC,3342,-37.6,144.23,"Ingliston, VIC 3342"
Inkerman,VIC,3472,-36.92,143.76,"Inkerman, VIC 3472"
Invergordon,VIC,3636,-36.14,145.5,"Invergordon, VIC 3636"
Inverleigh,VIC,3321,-38.11,143.86,"Inverleigh, VIC 3321"
Inverloch,VIC,3996,-38.63,145.73,"Inverloch, VIC 3996"
Invermay,VIC,3352,-37.38,143.67,"Invermay, VIC 3352"
Invermay Park,VIC,3350,-37.56,143.82,"Invermay Park, VIC 3350"
Iona,VIC,3815,-38.1,145.72,"Iona, VIC 3815"
Iraak,VIC,3494,-34.46,142.23,"Iraak, VIC 3494"
Irishtown,VIC,3451,-37.03,144.24,"Irishtown, VIC 3451"
Ironbark,VIC,3550,-36.76,144.28,"Ironbark, VIC 3550"
Irrewarra,VIC,3249,-38.24,143.48,"Irrewarra, VIC 3249"
Irrewillipe,VIC,3249,-38.24,143.48,"Irrewillipe, VIC 3249"
Irrewillipe East,VIC,3249,-38.24,143.48,"Irrewillipe East, VIC 3249"
Irymple,VIC,3498,-34.23,142.18,"Irymple, VIC 3498"
Ivanhoe,VIC,3079,-37.77,145.04,"Ivanhoe, VIC 3079"
Ivanhoe East,VIC,3079,-37.77,145.04,"Ivanhoe East, VIC 3079"
Ivanhoe North,VIC,3079,-37.77,145.04,"Ivanhoe North, VIC 3079"
Jacana,VIC,3047,-37.68,144.92,"Jacana, VIC 3047"
Jack River,VIC,3971,-38.61,146.67,"Jack River, VIC 3971"
Jackass Flat,VIC,3556,-36.73,144.26,"Jackass Flat, VIC 3556"
Jacob Creek,VIC,3825,-37.7,146.36,"Jacob Creek, VIC 3825"
Jam Jerrup,VIC,3984,-38.32,145.54,"Jam Jerrup, VIC 3984"
Jamieson,VIC,3723,-36.89,146.26,"Jamieson, VIC 3723"
Jan Juc,VIC,3228,-38.33,144.26,"Jan Juc, VIC 3228"
Jancourt,VIC,3266,-38.34,143.14,"Jancourt, VIC 3266"
Jancourt East,VIC,3266,-38.34,143.14,"Jancourt East, VIC 3266"
Jarklin,VIC,3517,-36.3,143.92,"Jarklin, VIC 3517"
Jarrahmond,VIC,3888,-37.15,148.88,"Jarrahmond, VIC 3888"
Jarvis Creek,VIC,3700,-36.18,147.34,"Jarvis Creek, VIC 3700"
Jeeralang,VIC,3840,-38.28,146.32,"Jeeralang, VIC 3840"
Jeeralang Junction,VIC,3840,-38.28,146.32,"Jeeralang Junction, VIC 3840"
Jeetho,VIC,3945,-37.97,145.16,"Jeetho, VIC 3945"
Jeffcott,VIC,3480,-36.24,142.69,"Jeffcott, VIC 3480"
Jeffcott North,VIC,3480,-36.24,142.69,"Jeffcott North, VIC 3480"
Jeparit,VIC,3423,-36.14,141.99,"Jeparit, VIC 3423"
Jericho,VIC,3825,-37.7,146.36,"Jericho, VIC 3825"
Jeruk,VIC,3527,-36.06,143.39,"Jeruk, VIC 3527"
Jil Jil,VIC,3483,-35.98,142.75,"Jil Jil, VIC 3483"
Jilpanger,VIC,3409,-36.78,141.76,"Jilpanger, VIC 3409"
Jindivick,VIC,3818,-38.24,145.78,"Jindivick, VIC 3818"
Joel Joel,VIC,3384,-36.98,143.2,"Joel Joel, VIC 3384"
Joel South,VIC,3384,-36.98,143.2,"Joel South, VIC 3384"
Johanna,VIC,3238,-38.78,143.43,"Johanna, VIC 3238"
Johnsonville,VIC,3902,-37.79,147.83,"Johnsonville, VIC 3902"
Johnstones Hill,VIC,3870,-38.38,146.28,"Johnstones Hill, VIC 3870"
Jordanville,VIC,3148,-37.89,145.08,"Jordanville, VIC 3148"
Jumbuk,VIC,3869,-38.4,146.42,"Jumbuk, VIC 3869"
Jumbunna,VIC,3951,-38.39,145.89,"Jumbunna, VIC 3951"
Junction Village,VIC,3977,-38.21,145.32,"Junction Village, VIC 3977"
Jung,VIC,3401,-36.46,142.31,"Jung, VIC 3401"
Jungaburra,VIC,3575,-36.04,143.99,"Jungaburra, VIC 3575"
Junortoun,VIC,3551,-36.69,143.87,"Junortoun, VIC 3551"
Kaarimba,VIC,3635,-36.16,145.3,"Kaarimba, VIC 3635"
Kadnook,VIC,3318,-36.99,141.51,"Kadnook, VIC 3318"
Kalimna,VIC,3909,-37.86,147.92,"Kalimna, VIC 3909"
Kalimna West,VIC,3909,-37.86,147.92,"Kalimna West, VIC 3909"
Kalkallo,VIC,3064,-37.6,144.94,"Kalkallo, VIC 3064"
Kalkee,VIC,3401,-36.46,142.31,"Kalkee, VIC 3401"
Kallista,VIC,3791,-37.9,145.41,"Kallista, VIC 3791"
Kalorama,VIC,3766,-37.82,145.37,"Kalorama, VIC 3766"
Kalpienung,VIC,3529,-35.78,143.26,"Kalpienung, VIC 3529"
Kamarooka,VIC,3570,-36.47,144.11,"Kamarooka, VIC 3570"
Kamarooka North,VIC,3571,-36.37,144.23,"Kamarooka North, VIC 3571"
Kanagulk,VIC,3401,-36.46,142.31,"Kanagulk, VIC 3401"
Kancoona,VIC,3691,-36.28,146.91,"Kancoona, VIC 3691"
Kangaroo Flat,VIC,3555,-36.83,144.23,"Kangaroo Flat, VIC 3555"
Kangaroo Ground,VIC,3097,-37.7,145.28,"Kangaroo Ground, VIC 3097"
Kaniva,VIC,3419,-36.38,141.24,"Kaniva, VIC 3419"
Kanumbra,VIC,3719,-37.01,145.62,"Kanumbra, VIC 3719"
Kanya,VIC,3387,-36.67,142.87,"Kanya, VIC 3387"
Kanyapella,VIC,3564,-36.13,144.73,"Kanyapella, VIC 3564"
Karabeal,VIC,3294,-37.65,142.34,"Karabeal, VIC 3294"
Kardella,VIC,3951,-38.39,145.89,"Kardella, VIC 3951"
Kardella South,VIC,3950,-38.45,145.88,"Kardella South, VIC 3950"
Kariah,VIC,3260,-38.13,143.1,"Kariah, VIC 3260"
Karingal,VIC,3199,-38.15,145.12,"Karingal, VIC 3199"
Karingal Centre,VIC,3199,-38.15,145.12,"Karingal Centre, VIC 3199"
Karnak,VIC,3401,-36.46,142.31,"Karnak, VIC 3401"
Karramomus,VIC,3631,-36.54,145.36,"Karramomus, VIC 3631"
Karyrie,VIC,3483,-35.98,142.75,"Karyrie, VIC 3483"
Katamatite,VIC,3649,-36.08,145.69,"Katamatite, VIC 3649"
Katamatite East,VIC,3649,-36.08,145.69,"Katamatite East, VIC 3649"
Katandra,VIC,3634,-36.22,145.34,"Katandra, VIC 3634"
Katandra West,VIC,3634,-36.22,145.34,"Katandra West, VIC 3634"
Katunga,VIC,3640,-35.97,145.46,"Katunga, VIC 3640"
Kawarren,VIC,3249,-38.24,143.48,"Kawarren, VIC 3249"
Kealba,VIC,3021,-37.75,144.77,"Kealba, VIC 3021"
Keely,VIC,3568,-35.84,144.34,"Keely, VIC 3568"
Keilor,VIC,3036,-37.72,144.83,"Keilor, VIC 3036"
Keilor Downs,VIC,3038,-37.73,144.81,"Keilor Downs, VIC 3038"
Keilor East,VIC,3033,-37.74,144.8,"Keilor East, VIC 3033"
Keilor Lodge,VIC,3038,-37.73,144.81,"Keilor Lodge, VIC 3038"
Keilor North,VIC,3036,-37.72,144.83,"Keilor North, VIC 3036"
Keilor Park,VIC,3042,-37.71,144.89,"Keilor Park, VIC 3042"
Kellalac,VIC,3393,-36.33,142.36,"Kellalac, VIC 3393"
Kelvin View,VIC,3666,-36.71,145.64,"Kelvin View, VIC 3666"
Kenley,VIC,3597,-34.86,143.34,"Kenley, VIC 3597"
Kenmare,VIC,3395,-35.94,142.42,"Kenmare, VIC 3395"
Kennedys Creek,VIC,3239,-38.56,143.4,"Kennedys Creek, VIC 3239"
Kennington,VIC,3550,-36.76,144.28,"Kennington, VIC 3550"
Kensington,VIC,3031,-37.79,144.93,"Kensington, VIC 3031"
Kerang,VIC,3579,-35.88,143.87,"Kerang, VIC 3579"
Kerang East,VIC,3579,-35.88,143.87,"Kerang East, VIC 3579"
Kergunyah,VIC,3691,-36.28,146.91,"Kergunyah, VIC 3691"
Kergunyah South,VIC,3691,-36.28,146.91,"Kergunyah South, VIC 3691"
Kernot,VIC,3979,-38.43,145.56,"Kernot, VIC 3979"
Kerrie,VIC,3434,-37.39,144.64,"Kerrie, VIC 3434"
Kerrimuir,VIC,3129,-37.8,145.13,"Kerrimuir, VIC 3129"
Kerrisdale,VIC,3660,-37.09,145.5,"Kerrisdale, VIC 3660"
Kevington,VIC,3723,-36.89,146.26,"Kevington, VIC 3723"
Kew,VIC,3101,-37.81,145.04,"Kew, VIC 3101"
Kew East,VIC,3102,-37.8,145.05,"Kew East, VIC 3102"
Kewell,VIC,3390,-36.45,142.42,"Kewell, VIC 3390"
Keysborough,VIC,3173,-37.99,145.15,"Keysborough, VIC 3173"
Kialla,VIC,3631,-36.54,145.36,"Kialla, VIC 3631"
Kialla East,VIC,3631,-36.54,145.36,"Kialla East, VIC 3631"
Kialla West,VIC,3631,-36.54,145.36,"Kialla West, VIC 3631"
Kiata,VIC,3418,-36.17,141.33,"Kiata, VIC 3418"
Kiewa,VIC,3691,-36.28,146.91,"Kiewa, VIC 3691"
Kilcunda,VIC,3995,-38.53,145.45,"Kilcunda, VIC 3995"
Killara,VIC,3312,-37.64,141.37,"Killara, VIC 3312"
Killara,VIC,3691,-36.28,146.91,"Killara, VIC 3691"
Killarney,VIC,3283,-38.31,142.33,"Killarney, VIC 3283"
Killawarra,VIC,3678,-36.52,146.5,"Killawarra, VIC 3678"
Killingworth,VIC,3717,-37.34,145.29,"Killingworth, VIC 3717"
Kilmany,VIC,3851,-38.04,147.08,"Kilmany, VIC 3851"
Kilmore,VIC,3764,-37.31,144.89,"Kilmore, VIC 3764"
Kilmore East,VIC,3764,-37.31,144.89,"Kilmore East, VIC 3764"
Kilsyth,VIC,3137,-37.8,145.31,"Kilsyth, VIC 3137"
Kilsyth South,VIC,3137,-37.8,145.31,"Kilsyth South, VIC 3137"
Kimbolton,VIC,3551,-36.69,143.87,"Kimbolton, VIC 3551"
King Valley,VIC,3678,-36.52,146.5,"King Valley, VIC 3678"
Kinglake,VIC,3763,-37.48,145.28,"Kinglake, VIC 3763"
Kinglake Central,VIC,3757,-37.45,145.11,"Kinglake Central, VIC 3757"
Kinglake West,VIC,3757,-37.45,145.11,"Kinglake West, VIC 3757"
Kingower,VIC,3517,-36.3,143.92,"Kingower, VIC 3517"
Kings Park,VIC,3021,-37.75,144.77,"Kings Park, VIC 3021"
Kingsbury,VIC,3083,-37.7,145.07,"Kingsbury, VIC 3083"
Kingston,VIC,3364,-37.37,143.94,"Kingston, VIC 3364"
Kingsville,VIC,3012,-37.81,144.85,"Kingsville, VIC 3012"
Kinnabulla,VIC,3483,-35.98,142.75,"Kinnabulla, VIC 3483"
Kinypanial,VIC,3520,-36.33,143.84,"Kinypanial, VIC 3520"
Kirkstall,VIC,3283,-38.31,142.33,"Kirkstall, VIC 3283"
Kirwans Bridge,VIC,3608,-36.7,145.03,"Kirwans Bridge, VIC 3608"
Kithbrook,VIC,3666,-36.71,145.64,"Kithbrook, VIC 3666"
Knebsworth,VIC,3286,-37.97,141.83,"Knebsworth, VIC 3286"
Knockwood,VIC,3723,-36.89,146.26,"Knockwood, VIC 3723"
Knowsley,VIC,3523,-36.94,144.73,"Knowsley, VIC 3523"
Knox City Centre,VIC,3152,-37.87,145.24,"Knox City Centre, VIC 3152"
Knoxfield,VIC,3180,-37.89,145.25,"Knoxfield, VIC 3180"
Koallah,VIC,3260,-38.13,143.1,"Koallah, VIC 3260"
Koetong,VIC,3704,-36.1,147.54,"Koetong, VIC 3704"
Kolora,VIC,3265,-38.21,143.01,"Kolora, VIC 3265"
Kongwak,VIC,3951,-38.39,145.89,"Kongwak, VIC 3951"
Konongwootong,VIC,3315,-37.44,141.76,"Konongwootong, VIC 3315"
Koo Wee Rup,VIC,3981,-38.18,145.57,"Koo Wee Rup, VIC 3981"
Koo Wee Rup North,VIC,3981,-38.18,145.57,"Koo Wee Rup North, VIC 3981"
Kooloonong,VIC,3597,-34.86,143.34,"Kooloonong, VIC 3597"
Koonda,VIC,3669,-36.7,145.77,"Koonda, VIC 3669"
Koondrook,VIC,3580,-35.64,144.11,"Koondrook, VIC 3580"
Koonoomoo,VIC,3644,-35.91,145.69,"Koonoomoo, VIC 3644"
Koonwarra,VIC,3954,-38.55,145.95,"Koonwarra, VIC 3954"
Koorlong,VIC,3501,-34.85,142.33,"Koorlong, VIC 3501"
Koornalla,VIC,3844,-38.41,146.64,"Koornalla, VIC 3844"
Kooroocheang,VIC,3364,-37.37,143.94,"Kooroocheang, VIC 3364"
Koorool,VIC,3860,-37.88,146.99,"Koorool, VIC 3860"
Koorooman,VIC,3953,-38.41,146.07,"Koorooman, VIC 3953"
Kooyong,VIC,3144,-37.84,145.03,"Kooyong, VIC 3144"
Koriella,VIC,3714,-37.25,145.7,"Koriella, VIC 3714"
